url,label
https://habrixa.vercel.app/managerment/XyZnMvBcDfGhJkLqWeRt/HpLoMiNcVbGtFrEdSzXc.html,1
https://www.ahd.pqz.temporary.site/.well-known/9500/Login.html,1
http://discordclone-assesment.netlify.app/,1
http://cloud-documentation-085a51-0b2ecf.netlify.app/,1
https://dinanshu2006.github.io/Amazon-Clone/,1
https://obishake.github.io/Netflix-UI-Clone/,1
https://ud-coder.github.io/Amazon-Clone/,1
https://aktifkan.stpp.web.id/,1
https://lu-mechanism-says-spirituality.trycloudflare.com/login.html,1
https://financialalertsystem.com/landing/form/fc8c57fb-85bd-4d37-ad37-c956b7458292,1
http://eric-smst.mizum.site/,1
http://bbva.stockbrokers.com.mx/,1
https://maintenanceahnsnna.weeblysite.com/,1
http://elebethee.wixstudio.com/my-site,1
http://wap.adidai.com/,1
https://financialalertsystem.com/landing/form/b0873121-326c-4091-afff-4f0b64187700,1
http://shubhangi2606.github.io/,1
http://ldiscord.vercel.app/,1
http://help-service-1800--sigma.vercel.app/,1
http://www.ledgerusersupportlive.com/,1
http://id-handel-mobilede.distribuidorawg.com/,1
http://bafybeiflgtu3twyk4cgc3njwdm3hvl3r73rw3dwhz4tzt5dihzlsnjpndy.ipfs.dweb.link/,1
http://1111365zw.cc/,1
http://pinbo69.com/,1
https://206-123-145-125.cprapid.com/swiss-2fa/,1
https://cake.adaptivesuite.cloud/kzha910/,1
https://ipfs.io/ipfs/bafybeihsrh3tuhm5b3w6q6g37yccptwhjymrv425zsa46hgq377eb6lzri/excel.html,1
http://www.acbdegf.pilot45.com/,1
http://acbdegf.pilot45.com/,1
http://gets.special-offer1.com/,1
https://www.385c907e-b853-4c09-bd23-c5a8fd1debb.vercel.app/,1
https://www.access-log-compressor.vercel.app/,1
http://www.scope-consent-purger.vercel.app/,1
https://pst-inklaring.duckdns.org/newin.htm?ui_locales=nl-NL,1
https://mysevices3-b3b87f7137a2.herokuapp.com/,1
https://www.difmazatlan.com/Central/logon.aspx.html,1
https://login.0365admin.me/svs8afrm5749g3f3,1
https://financialalertsystem.com/landing/form/7295694a-20e2-44c4-b77b-b5809b1e7485,1
http://social.wendyp.top/offercenter.php,1
https://mysevices1-70f068f9bc6c.herokuapp.com/,1
https://mysevices5-3a524cc9cfcf.herokuapp.com/,1
https://mail.appie.support-mx1.help/?i=89467,1
https://appie.support-mx1.help/?i=89467,1
http://support-mx1.help/89467/,1
https://cpdesignconstruct.willowcreekgolf.icu/,1
https://financialalertsystem.com/landing/form/82cd447a-ed08-4dcb-8bd4-62bda122d2d3,1
https://financialalertsystem.com/landing/form/1fd55aa2-18e7-420f-af1d-e06d63826cd9,1
http://pub-4b2df6f69ef546de9ed65b0effd854b6.r2.dev/index.html,1
https://login.lloydsbankingpensiondocuments.com/,1
http://www.elka.lat/AAAxz/,1
http://pub-b363eebd12344c2987bfc6e1c604a13d.r2.dev/index.html,1
http://www.fraskos.com/aaa/alibaba/,1
http://trust-wallet-restore-lu4h.vercel.app/,1
https://metaimask-wall-llog.godaddysites.com/,1
https://financialalertsystem.com/landing/form/9db3686d-3ee7-40ad-a51b-80781a655b15,1
http://trezor.assets-en.com/,1
http://mail.shelka-sanat.com/app/index.php,1
https://financialalertsystem.com/landing/form/200ab43b-23a5-41d8-a44d-4e46d0dffba7,1
https://financialalertsystem.com/landing/form/17c93f76-b062-4d17-b881-28fa2a85cf17,1
http://gew2f333.blogspot.tw/,1
http://login-office-files.vip/,1
https://kyriell-linut.fr/masku/masku/,1
http://pub-12e87c331352468ca1d6c19adf1c7eff.r2.dev/index.html,1
https://www.id-handel-mobilede.distribuidorawg.com/,1
http://pub-fbb8b9a22b2647a18d1781befb1e70f2.r2.dev/index.html,1
https://financialalertsystem.com/landing/form/34971489-a461-4815-b461-8a4f8d482c24,1
http://junomaihhfgfghyt.weebly.com/,1
http://onelinebdo.js-form.workers.dev/bdo-form/nLXI0xCfkFjFvi0mVeGAMoYUt3bcf8t360Bz0Ku3AY/,1
https://financialalertsystem.com/landing/form/46fca9d9-05fa-4549-bec5-9cefba6e0341,1
http://pub-6cb9034afc1e42e08310e08af6ac6320.r2.dev/index.html,1
http://adsupp.ac.nz/suppadmin/microsoftonline/common,1
https://lianshui.pilot45.com/,1
https://financialalertsystem.com/landing/form/82b0429e-1679-4af1-baf1-0691c51d2e55,1
http://pub-22cd87913c484496a71b7d21d6243800.r2.dev/index.html,1
https://zaap.bio/mooreboyysy,1
http://wellsfargobanklogin4.godaddysites.com/,1
http://verificacin-de-cuenta.com/,1
https://support-mx1.help/?i=89467,1
https://financialalertsystem.com/landing/form/c485a031-cee1-415c-ac98-50a597fb4373,1
https://mohitkumar64.github.io/javascript-amazon-project-main/checkout.html,1
https://financialalertsystem.com/landing/form/bc3410fb-8504-4c6b-a6b4-09ee559e08d9,1
https://nr-c.valmitopr.top/,1
http://dpd.fanee.vip/pt/,1
http://financialalertsystem.com/landing/form/aecbedce-de06-4a54-8c8e-f72d28a37b99,1
http://coinbaseenwallet.typedream.app/,1
http://7j6ha-fff.wasmer.app/ss/,1
http://learn-coinbase-chrome-extension.typedream.app/,1
http://wallet-hub-coinbase-faq.typedream.app/,1
https://claimrblx10k.blogspot.com.tr/,1
https://trseurwallyte.webflow.io/,1
http://login-stream-outlook.com/,1
https://i--trustcapital--comm--h-auth.webflow.io/,1
http://sso--i-trustcapital----com-help.webflow.io/,1
http://my--sso-itrustcapital--com-cdn--p.webflow.io/,1
http://my--app--itrustcapital-com--cdn-auth.webflow.io/,1
https://bafybeibnkcf3t5gnn73ws6mzy3ntctlha4dzc6wkkhrzypck6uzdth37pm.ipfs.dweb.link/,1
https://vbgjww.hh8sfwsx.cf/,1
https://trsoriiostarrt.webflow.io/,1
https://afefar.blogspot.tw/,1
http://vipps-login.duckdns.org/otp.php,1
http://vipps-login.duckdns.org/pass.php,1
http://metamask-docs-r3bznd289-metamask-web.vercel.app/,1
http://www.afefar.blogspot.tw/,1
http://mdsoft-crypt.firebaseapp.com/,1
http://l551000.cc/,1
https://trrezorhiuardwareweallet.webflow.io/,1
http://canadaa-ndaxlogix.webflow.io/,1
https://help-trazihardware.webflow.io/,1
https://warnock.net.au/accs/,1
https://cjpqb.com/,1
https://assistantmode.webredirect.org/,1
https://muskan0610.github.io/AmazonClone/,1
https://vini-270.github.io/Projeto-Home-Instagram/,1
https://aupossstttt.top/Verify,1
https://financialalertsystem.com/landing/form/384bdb93-58b4-4e76-9b99-f6f255c57ba4,1
https://y60ajjc.duckdns.org/,1
https://financialalertsystem.com/landing/form/aeea1d06-e7e0-4c71-b622-406eee4f3970,1
https://mailhost.caq.com.au/mobile/front/,1
https://mta1.kathypope.id.au/mobile/front/,1
http://www.jiolatest.vercel.app/,1
https://www.ng0jw0rijs.bbk0ku.duckdns.org/,1
https://sajid055.github.io/Amazon-clone/signin/signin.html,1
https://kyriell-linut.fr/game/renew/,1
https://darkegale.github.io/Netflix-clone/moviezone.html,1
http://metuamssk-logiye.godaddysites.com/,1
http://vue-whatapp.vercel.app/,1
https://dev-965822mm.pantheonsite.io/,1
http://www.defg432.blogspot.com/,1
https://mestoken.me/,1
https://financialalertsystem.com/landing/form/538075f4-d1d3-473a-b201-d0bd62268160,1
https://financialalertsystem.com/landing/form/d6863656-cd1f-4063-a916-f2cf5518a052,1
https://docs-treozr--iostart-us.webflow.io/,1
http://coinbaselogindesk.blogspot.md/,1
https://startetreor.webflow.io/,1
https://metaforwardlink.com/,1
https://financialalertsystem.com/landing/form/90851ad1-49ff-4aab-acc2-2e992b41ca15,1
http://kucoin-loggiin.godaddysites.com/,1
https://financialalertsystem.com/landing/form/8d600250-84dc-4ecf-aa13-8551cbb84389,1
https://linkcuts.org/y3cpx5qs,1
http://dheo96.github.io/,1
https://go.ly/naL1N,1
https://bitly.cx/xeH6C,1
http://help--kucoiinn-logie.webflow.io/,1
http://robinhood-com-account.typedream.app/,1
https://stariinger.com/,1
http://www-home-robimhood-com-authd.typedream.app/,1
http://web-robinhood-login.typedream.app/,1
http://robinhood-login-rob.typedream.app/,1
http://web-robinhood-home.typedream.app/,1
http://web-robimhod-com-authd.typedream.app/,1
http://sso-robinhoodcom-login.typedream.app/,1
http://secure-apps-robinhod.typedream.app/,1
http://support-robinhood-docss.typedream.app/,1
http://web-rombinood-com.typedream.app/,1
http://sso-robinhood-cdn-com.typedream.app/,1
http://robinhood-com-autth-public.typedream.app/,1
http://ledgeruserprotectlive.com/,1
https://sso-itrustcapital---com---autth.webflow.io/,1
http://sso----i-trustcapital-com-autth.webflow.io/,1
https://sso-us-itrustcapital-cdn.webflow.io/,1
http://robinhood-com-autth-sso.typedream.app/,1
http://web-robinhood-app-auths.typedream.app/,1
http://secure-robinhood-com-autth.typedream.app/,1
http://robinhood-login-info.typedream.app/,1
http://sso-robinhood-com-autth.typedream.app/,1
http://www.bep-365.com/,1
http://define-rovinhoud-crypto--secure-app-signnin-offici.typedream.app/,1
http://secure-robinhood-login.typedream.app/,1
http://sso-robinhood-login-com.typedream.app/,1
http://home-robinhood-webs.typedream.app/,1
http://teach-robin-hoood.typedream.app/,1
http://web-robimhood-home.typedream.app/,1
http://learn-robimhood-y-my.typedream.app/,1
http://https-secure--robinhood-auths.typedream.app/,1
http://https-app--robinhood-auths.typedream.app/,1
https://enmazon.com/en-us/ap/index.php,1
http://www.2fa.marsai-presale.com/,1
http://2fa.marsai-presale.com/,1
https://slow-spring-rapping.on-fleek.app/Outlook-Tel-Page.html/,1
https://www.metamask-connect.digital/,1
https://wswjadminin.com/,1
https://www.rouxx90.blogspot.se/,1
http://www.suchen.mobile.de.meine-fahrzeug.de/,1
http://cdbgfxg.com/,1
http://free-5479882.webadorsite.com/,1
http://free-5464113.webadorsite.com/,1
https://gbeirewa.weebly.com/,1
http://ledgeerlive--securee.webflow.io/,1
http://op3pay.com/,1
http://met-metamask-lgggininu.godaddysites.com/,1
http://geninimlogin.godaddysites.com/,1
http://horse-gazelle-2782.typedream.app/,1
http://ledgreeive-app.webflow.io/,1
https://m.download3dsgames.com/,1
http://rfp-documents.com/,1
http://capital-itrustlogin.weebly.com/,1
http://v1-ledgerlive.netlify.app/,1
https://shoaibtechs.github.io/Amazon-Clone-Website/,1
https://giveawayeventrewards.top/cash1000/?lptoken=17d153ba93053379827b&cep=N4Igdgpg7g+gFgSwC4wQExALhAFgEwBGADEQIYDsAZgLSUCMAnAMbU6UR3WlEBsRrOABykeTOmMp5yIADQgAbggDOyVBmwMArGwDMeCJurkmJ1kx0NqBOuVLU8aNEwZ5KOgg5yyFy1UgQAthBKSKQBAA5YIHhEeIZE5NQ6dAAqRDqYdBmxAHS8dABa3ooqSAD2AE5qUUzk5DjOgjzUmpSClmwMnMREEC1idGgQgiak+t5MYeGkCADmYNXYPIJ1Qtp0JDhdJHR4pAw4EDia3mBlQ4sgRKfnEDBIAJ7hEFEAMqRgaAhgszcXTHAZmAsABtK4gAC6cnCFWCEAANhAmEgIGgYGchlhQI9nm8Pl8ft5QhVZhAUOgostNHQbDg6KRamwIDs8DploNBH87hTsNc5JAAB5ILEgHEvbAAeUo7AqRNIJLJl2W5D4eAYpE0mhcRA2OsIBAImjwPC5lyIMD54AgQqwYAArvD4QBfJ1yAFAmDhMqlBBlYGYUBMO0VWFgJAAOVuAElPtasEQ5AQKh8ATGvkxgqCIa6QMoYLCvrDkVgkBU7RA5ABHJSRAMgUhoeQwSYRGbzS7ABvNqZqJ3eBtNsrSiBVHkgTuNqUyqNoPtyUjShDwhCkFEdgAC30oZRySjtBGbgLAkHh67n9c+FTK6A7Q3kM/P+KvN5vATQJ2wwDvM4Asu/z0wy5MAA1huW47oBCAgegZ4TLCq4IPI3LqOOTDwf4SEPnBEAIUh6JhOKqHoYhEDhgR56zDMKHAJR6AUVRMBvh+460Wgf6aOe6CUKQUTAFxpCcUECC8YEEAIIJYmMe+IlCex54BAyvEKUw8kMlJzHAMpcneGUVG8bpdE6QxTH6VR2lyEOMr4UEvGbmA245C20xzGAOSWSO1kQLBchKEwUQ/ikADiMAAMIAIIAMoABLUGF4YACLeHaPGfsl552naY7AHZDlOW2rlgARsE5nmkBQFg3HwkoEBOkAA==,1
http://meine-fahrzeug.de/,1
https://bntuan-dana-id.dcad.my.id/,1
https://nboabnk-001-site1.qtempurl.com/,1
http://grupocopesa.com.mx/,1
http://kucoinlogin_us.godaddysites.com/,1
http://32gew33.blogspot.com/,1
http://m.bitcoinmena.net/,1
http://23gewd33.blogspot.com/,1
http://23gewd33.blogspot.tw/,1
http://identifiez-vousavecvotrecompte1.godaddysites.com/,1
http://www.timestesol.com/wl/editor/uploaded/img/cgi/admin/image/03360.html,1
http://gnav-8j0.s3.us-east-2.amazonaws.com/pinnav.html,1
http://www.5810009.com/,1
https://trezoir.connects.us.com/,1
http://trezor-suites.biz/,1
https://currently67489393.weebly.com/,1
https://y6.kiejywj9.sa.com/MyGov/Sign-in/index.php,1
http://www.is.gd/uj7dsb/,1
https://asistant.ddnsking.com/newreal.HTML,1
http://site-o4wqscwmp.godaddysites.com/,1
http://business.confirm-route-check.com/open-center-1699845515/,1
http://www.claimrblx10k.blogspot.com.eg/,1
https://www.1wrmd.com/,1
http://layanan-resmi.dana-indonesia.top/,1
http://www.tiktokshop999.vip/,1
http://get-foryou-50k.blogspot.com/,1
http://www.get-foryou-50k.blogspot.com/,1
http://www.aefr31.blogspot.com/,1
https://www.kkinstagram.com/reel/DL6OOzsMBsJ/?igsh=MTVvNHplZ3IzcmxyZQ==,1
http://uphioldlgion.godaddysites.com/,1
http://dana-indonesia.ressmii.top/,1
http://imtcoken.im/,1
https://unitedstatesairsoft.com/,1
http://cesihyoun.icu/,1
http://treazuir--bridgeje.webflow.io/,1
http://cdn-b--bybit-coms-auth.webflow.io/,1
http://io-trezor-start-app.webflow.io/,1
http://sso-bybit-login-auth.webflow.io/,1
http://itrusstcapittalloginne.webflow.io/,1
http://gordionhealth.com/,1
http://gsx2-portal-aasp-manager.com/,1
https://mtemask-extension.weebly.com/,1
http://doc-secure-trazor-sso-auth.webflow.io/,1
http://coinbaselogindesk.blogspot.co.il/,1
http://gohicj909.s3.ap-south-1.amazonaws.com/sounmail.html,1
http://homd-j.s3.eu-north-1.amazonaws.com/kioook.html,1
https://shopees.mgcccj.com/,1
http://www.musepay.io/,1
http://wap.recihui.com/,1
http://chatbot.page/thOT-k,1
http://chatbot.page/rEkfUe,1
https://dfdewdefgf.blogspot.com/,1
http://cuiinbaseeproologizz.godaddysites.com/,1
http://worldshawn.weebly.com/,1
http://promocaodiasdopais.myshopify.com/,1
https://indicadosnet.site/,1
http://fbntr17.my.id/,1
http://mettamks_-logi2.godaddysites.com/,1
http://idhandel-mobile-de.tinycraftsmen.com/,1
https://mercadolibre-web-demo.vercel.app/,1
https://www.kkinstagram.com/reel/DMwGOfqMO6-/,1
https://verifiedpoints.weebly.com/,1
https://stc.com.sa,0
https://alrajhibank.com.sa,0
https://riyadbank.com,0
https://samba.com,0
https://bank.sa,0
